Member_number,Recency,Frequency,Monetary,Category_Diversity,cluster_kmeans,cluster_gmm,cluster_agg,cluster_hier,R_quartile,F_quartile,M_quartile,RFM_Score,cluster_rfm,cluster_spark
3112,225,8,48.2,4,0,2,0,4,2,2,2,6,1,2
3113,195,12,114.1,6,2,3,1,2,2,3,3,8,2,3
3115,427,16,185.54000000000002,7,3,3,1,2,1,4,4,9,2,1
3116,385,14,141.39999999999998,7,2,3,1,2,1,4,4,9,2,3
3117,91,12,95.5,6,2,0,1,2,3,3,3,9,2,3
3118,1,7,41.0,4,0,0,0,4,4,2,1,7,1,2
3119,185,17,196.8,7,3,3,3,1,2,4,4,10,2,1
3120,7,24,243.5,6,3,1,3,1,4,4,4,12,3,1
3122,60,24,117.42,7,3,1,3,1,3,4,4,11,3,1
3123,380,9,65.10000000000001,4,1,3,0,4,1,2,2,5,0,0
3124,265,3,5.7,3,1,2,2,3,2,1,1,4,0,0
3125,451,4,45.8,3,1,2,2,3,1,1,2,4,0,0
3126,393,2,8.5,2,1,2,2,3,1,1,1,3,0,0
3127,392,10,74.8,5,1,3,0,4,1,3,2,6,1,0
3128,122,17,129.8,6,3,3,1,2,3,4,4,11,3,1
3129,522,6,69.65,3,1,2,2,3,1,1,2,4,0,0
3130,242,6,17.5,4,0,2,2,3,2,1,1,4,0,2
3131,392,4,33.2,3,1,2,2,3,1,1,1,3,0,0
3132,123,10,75.4,4,0,0,0,4,3,3,3,9,2,2
3133,5,8,107.8,4,0,1,0,4,4,2,3,9,2,2
3134,206,2,9.4,1,0,2,2,3,2,1,1,4,0,2
3135,157,6,34.22,5,0,2,0,4,2,1,1,4,0,2
3136,611,2,7.9,2,1,2,2,3,1,1,1,3,0,0
3137,128,19,123.5,6,3,3,1,2,3,4,4,11,3,1
3138,255,13,89.9,7,2,3,1,2,2,3,3,8,2,3
3139,253,16,113.66,7,2,3,1,2,2,4,3,9,2,3
3140,125,12,100.13,6,2,0,1,2,3,3,3,9,2,3
3141,44,17,117.4,8,3,1,3,1,4,4,4,12,3,1
3142,485,11,42.8,5,1,3,0,4,1,3,1,5,0,0
3143,220,6,37.9,4,0,2,2,3,2,1,1,4,0,2
3144,136,13,132.52,6,2,3,1,2,3,3,4,10,2,3
3145,44,8,61.4,3,0,0,0,4,4,2,2,8,2,2
3146,551,4,21.799999999999997,3,1,2,2,3,1,1,1,3,0,0
3147,6,5,30.75,3,0,0,0,4,4,1,1,6,1,2
3148,277,11,153.16,6,2,3,1,2,2,3,4,9,2,3
3149,704,3,79.5,3,1,2,2,3,1,1,3,5,0,0
3150,506,6,38.59,4,1,2,2,3,1,1,1,3,0,0
3151,96,6,45.45,4,0,0,0,4,3,1,2,6,1,2
3152,36,4,31.500000000000004,3,0,0,0,4,4,1,1,6,1,2
3153,83,16,96.2,7,2,0,3,1,3,4,3,10,2,3
3154,191,11,84.12,6,2,0,1,2,2,3,3,8,2,3
3155,464,2,20.0,1,1,2,2,3,1,1,1,3,0,0
3156,150,6,51.0,4,0,0,0,4,2,1,2,5,0,2
3157,448,7,59.519999999999996,7,1,3,0,4,1,2,2,5,0,0
3158,452,9,80.4,5,1,2,0,4,1,2,3,6,1,0
3159,333,7,45.44,4,1,2,0,4,1,2,2,5,0,0
3160,238,10,118.26,6,2,3,1,2,2,3,4,9,2,3
3161,52,9,83.7,4,0,0,0,4,4,2,3,9,2,2
3162,207,2,2.6,1,0,2,2,3,2,1,1,4,0,2
3163,366,4,12.100000000000001,4,1,2,2,3,1,1,1,3,0,0
3164,91,21,203.76,5,3,1,3,1,3,4,4,11,3,1
3165,33,18,177.1,5,3,1,1,2,4,4,4,12,3,1
3166,246,14,131.8,7,2,3,1,2,2,4,4,10,2,3
3167,56,7,85.7,4,0,0,0,4,4,2,3,9,2,2
3168,14,12,67.0,7,2,0,1,2,4,3,2,9,2,3
3169,181,6,43.2,3,0,0,2,3,2,1,1,4,0,2
3170,27,12,137.4,6,2,1,1,2,4,3,4,11,3,3
3171,439,3,81.80000000000001,2,1,3,2,3,1,1,3,5,0,0
3172,304,7,31.0,5,1,2,0,4,1,2,1,4,0,0
3173,158,2,14.6,2,0,2,2,3,2,1,1,4,0,2
3174,324,4,11.8,4,1,2,2,3,1,1,1,3,0,0
3175,37,14,146.20000000000002,6,3,1,1,2,4,4,4,12,3,1
3176,151,13,100.1,7,2,0,1,2,2,3,3,8,2,3
3177,438,4,28.6,3,1,2,2,3,1,1,1,3,0,0
3178,22,12,47.1,4,0,1,0,4,4,3,2,9,2,2
3179,284,2,10.5,2,1,2,2,3,1,1,1,3,0,0
3180,72,36,251.45,8,3,1,3,1,3,4,4,11,3,1
3181,17,14,131.70000000000002,6,2,1,1,2,4,4,4,12,3,3
3182,76,14,162.9,8,3,1,3,1,3,4,4,11,3,1
3183,145,7,66.10000000000001,3,0,0,0,4,2,2,2,6,1,2
3184,40,14,85.2,5,2,1,1,2,4,4,3,11,3,3
3185,303,11,89.9,6,2,3,1,2,1,3,3,7,1,3
3186,35,10,132.8,5,2,1,1,2,4,3,4,11,3,3
3188,24,6,30.59,5,0,0,0,4,4,1,1,6,1,2
3189,37,17,117.04,7,3,1,3,1,4,4,4,12,3,1
3190,39,12,107.46000000000001,5,2,1,1,2,4,3,3,10,2,3
3191,0,5,44.089999999999996,3,0,0,0,4,4,1,2,7,1,2
3193,333,13,90.6,7,2,3,1,2,1,3,3,7,1,3
3194,241,14,145.8,6,2,3,1,2,2,4,4,10,2,3
3195,175,6,46.7,5,0,2,0,4,2,1,2,5,0,2
3196,56,5,30.44,4,0,0,0,4,4,1,1,6,1,2
3197,669,3,19.8,2,1,2,2,3,1,1,1,3,0,0
3198,190,5,51.00000000000001,3,0,2,2,3,2,1,2,5,0,2
3199,6,2,33.900000000000006,1,0,0,2,3,4,1,1,6,1,2
3200,273,8,116.9,4,2,3,0,4,2,2,4,8,2,3
3201,33,17,212.4,7,3,1,3,1,4,4,4,12,3,1
3202,46,7,56.4,4,0,0,0,4,4,2,2,8,2,2
3203,145,12,111.2,6,2,0,1,2,2,3,3,8,2,3
3204,236,11,113.62,6,2,3,1,2,2,3,3,8,2,3
3205,19,13,92.6,6,2,0,1,2,4,3,3,10,2,3
3206,78,12,115.91,6,2,0,1,2,3,3,4,10,2,3
3207,34,15,147.20000000000002,7,3,1,1,2,4,4,4,12,3,1
3208,40,14,73.0,5,2,1,1,2,4,4,2,10,2,3
3209,2,11,49.400000000000006,6,2,0,0,4,4,3,2,9,2,3
3210,7,8,75.9,3,0,0,0,4,4,2,3,9,2,2
3211,91,4,33.0,4,0,0,0,4,3,1,1,5,0,2
3212,256,4,45.9,3,0,2,2,3,2,1,2,5,0,2
3213,376,7,70.78999999999999,4,1,2,0,4,1,2,2,5,0,0
3214,8,15,104.8,6,2,1,1,2,4,4,3,11,3,3
3215,162,10,96.64,4,2,3,0,4,2,3,3,8,2,3
3216,321,4,12.0,4,1,2,2,3,1,1,1,3,0,0
3217,285,6,43.6,4,0,2,2,3,1,1,1,3,0,2
3218,567,5,36.1,3,1,2,2,3,1,1,1,3,0,0
3219,148,7,60.54,5,0,0,0,4,2,2,2,6,1,2
3220,53,12,60.7,5,2,0,0,4,4,3,2,9,2,3
3221,184,23,227.20000000000002,7,3,3,3,1,2,4,4,10,2,1
3222,147,10,68.22,5,2,0,0,4,2,3,2,7,1,3
3223,511,3,75.6,3,1,3,2,3,1,1,3,5,0,0
3224,291,10,112.76,5,2,3,0,4,1,3,3,7,1,3
3225,18,18,211.7,5,3,1,1,2,4,4,4,12,3,1
3226,431,8,104.2,4,1,3,0,4,1,2,3,6,1,0
3227,30,15,78.66,8,2,1,1,2,4,4,3,11,3,3
3228,338,8,97.8,2,1,3,2,3,1,2,3,6,1,0
3229,145,12,100.8,7,2,0,1,2,2,3,3,8,2,3
3230,350,2,19.6,2,1,2,2,3,1,1,1,3,0,0
3231,274,5,26.0,3,1,2,2,3,2,1,1,4,0,0
3232,12,16,128.45000000000002,5,2,1,1,2,4,4,4,12,3,3
3233,430,2,39.5,1,1,2,2,3,1,1,1,3,0,0
3234,136,2,17.1,1,0,0,2,3,3,1,1,5,0,2
3235,2,7,50.6,6,2,1,0,4,4,2,2,8,2,3
3236,179,10,79.2,5,2,0,0,4,2,3,3,8,2,3
3237,185,13,76.5,6,2,3,1,2,2,3,3,8,2,3
3238,545,8,24.0,4,1,2,2,3,1,2,1,4,0,0
3239,33,2,5.9,2,0,0,2,3,4,1,1,6,1,2
3240,363,4,11.4,3,1,2,2,3,1,1,1,3,0,0
3241,101,9,77.60000000000001,3,0,0,0,4,3,2,3,8,2,2
3242,221,8,33.1,4,0,3,2,3,2,2,1,5,0,2
3243,727,2,8.9,2,1,2,2,3,1,1,1,3,0,0
3244,40,6,27.900000000000002,5,0,0,0,4,4,1,1,6,1,2
3245,22,18,271.8,7,3,1,3,1,4,4,4,12,3,1
3246,125,22,221.4,6,3,1,3,1,3,4,4,11,3,1
3247,59,24,165.9,9,3,1,3,1,3,4,4,11,3,1
3248,194,21,205.44,7,3,3,3,1,2,4,4,10,2,1
3249,373,4,52.349999999999994,3,1,2,2,3,1,1,2,4,0,0
3250,262,5,42.1,3,0,2,2,3,2,1,1,4,0,2
3251,4,21,248.12,7,3,1,3,1,4,4,4,12,3,1
3252,130,12,60.0,5,2,0,0,4,3,3,2,8,2,3
3253,193,4,51.900000000000006,3,0,2,2,3,2,1,2,5,0,2
3254,72,10,73.92,5,2,0,0,4,3,3,2,8,2,3
3255,55,17,71.1,6,2,1,1,2,4,4,2,10,2,3
3256,153,9,65.3,5,2,0,0,4,2,2,2,6,1,3
3257,320,11,57.25,5,2,3,0,4,1,3,2,6,1,3
3258,224,13,130.34,4,2,3,0,4,2,3,4,9,2,3
3259,119,9,49.92,6,2,0,0,4,3,2,2,7,1,3
3260,28,8,80.19999999999999,4,0,0,0,4,4,2,3,9,2,2
3262,22,16,96.4,6,2,1,1,2,4,4,3,11,3,3
3263,531,7,47.3,4,1,2,2,3,1,2,2,5,0,0
3264,269,10,49.35,4,0,3,0,4,2,3,2,7,1,2
3265,21,7,55.5,3,0,0,0,4,4,2,2,8,2,2
3266,66,22,143.55,8,3,1,3,1,3,4,4,11,3,1
3267,346,9,50.2,6,2,2,0,4,1,2,2,5,0,3
3268,54,16,132.27,7,3,1,1,2,4,4,4,12,3,1
3269,84,5,26.1,3,0,0,2,3,3,1,1,5,0,2
3270,229,2,6.9,2,0,2,2,3,2,1,1,4,0,2
3271,3,7,72.19999999999999,4,0,0,0,4,4,2,2,8,2,2
3272,192,4,16.65,3,0,2,2,3,2,1,1,4,0,2
3273,95,9,81.4,4,0,0,0,4,3,2,3,8,2,2
3275,65,8,109.00000000000001,6,2,1,0,4,3,2,3,8,2,3
3276,183,15,151.8,6,3,3,1,2,2,4,4,10,2,1
3277,425,7,68.60000000000001,4,1,2,0,4,1,2,2,5,0,0
3278,396,4,38.2,4,1,2,2,3,1,1,1,3,0,0
3279,399,7,55.69,5,1,2,0,4,1,2,2,5,0,0
3280,170,6,77.8,3,0,0,0,4,2,1,3,6,1,2
3281,66,6,103.7,4,0,1,0,4,3,1,3,7,1,2
3282,191,11,86.83,8,2,2,1,2,2,3,3,8,2,3
3283,181,9,46.4,5,2,0,0,4,2,2,2,6,1,2
3284,41,16,130.20000000000002,8,3,1,3,1,4,4,4,12,3,1
3285,171,7,69.3,3,0,0,0,4,2,2,2,6,1,2
3286,7,4,21.6,4,0,0,0,4,4,1,1,6,1,2
3287,331,13,150.45000000000002,4,2,3,1,2,1,3,4,8,2,3
3288,248,6,25.4,5,0,2,0,4,2,1,1,4,0,2
3289,4,29,334.15000000000003,5,3,1,3,1,4,4,4,12,3,1
3290,215,2,10.9,2,0,2,2,3,2,1,1,4,0,2
3291,150,4,39.9,4,0,0,2,3,2,1,1,4,0,2
3292,108,6,136.2,5,2,1,1,2,3,1,4,8,2,3
3293,235,7,25.3,4,0,2,2,3,2,2,1,5,0,2
3294,180,13,127.05000000000001,5,2,3,1,2,2,3,4,9,2,3
3295,155,10,85.63000000000001,5,2,0,0,4,2,3,3,8,2,3
3296,135,14,119.5,7,2,0,1,2,3,4,4,11,3,3
3297,223,12,124.7,6,2,3,1,2,2,3,4,9,2,3
3298,218,10,122.69999999999999,6,2,3,1,2,2,3,4,9,2,3
3299,305,11,166.1,6,2,3,1,2,1,3,4,8,2,3
3300,85,11,117.94999999999999,5,2,1,1,2,3,3,4,10,2,3
3301,249,2,7.1,2,0,2,2,3,2,1,1,4,0,0
3302,222,6,47.7,4,0,2,2,3,2,1,2,5,0,2
3303,339,8,44.4,6,2,2,0,4,1,2,2,5,0,3
3304,30,10,80.30000000000001,5,2,0,0,4,4,3,3,10,2,3
3305,189,6,37.34,5,0,2,0,4,2,1,1,4,0,2
3306,1,16,90.8,5,2,1,1,2,4,4,3,11,3,3
3307,85,11,48.5,5,2,0,0,4,3,3,2,8,2,3
3308,68,28,163.94,9,3,1,3,1,3,4,4,11,3,1
3309,63,16,71.67,7,2,1,1,2,3,4,2,9,2,3
3310,230,11,56.55,6,2,3,1,2,2,3,2,7,1,3
3311,182,8,84.66,6,2,3,1,2,2,2,3,7,1,3
3312,6,9,95.05000000000001,5,2,1,0,4,4,2,3,9,2,3
3313,266,6,29.4,4,0,2,2,3,2,1,1,4,0,2
3314,504,2,21.6,2,1,2,2,3,1,1,1,3,0,0
3315,41,13,90.5,6,2,0,1,2,4,3,3,10,2,3
3316,357,7,62.160000000000004,4,1,2,0,4,1,2,2,5,0,0
3317,184,7,33.71,5,0,2,0,4,2,2,1,5,0,2
3318,162,4,43.8,3,0,0,2,3,2,1,1,4,0,2
3319,43,5,34.0,4,0,0,0,4,4,1,1,6,1,2
3320,627,6,73.4,4,1,2,2,3,1,1,2,4,0,0
3321,5,14,91.8,6,2,1,1,2,4,4,3,11,3,3
3322,80,16,149.8,5,3,1,1,2,3,4,4,11,3,1
3323,21,11,96.36,5,2,0,1,2,4,3,3,10,2,3
3324,128,11,64.5,8,2,2,1,2,3,3,2,8,2,3
3325,31,13,132.62,6,2,1,1,2,4,3,4,11,3,3
3326,244,4,31.5,4,0,2,2,3,2,1,1,4,0,2
3327,240,14,78.53,6,2,3,1,2,2,4,3,9,2,3
3328,76,11,120.12,6,2,1,1,2,3,3,4,10,2,3
3329,312,13,112.6,4,2,3,0,4,1,3,3,7,1,3
3330,157,5,54.0,3,0,0,2,3,2,1,2,5,0,2
3331,158,8,43.24,7,2,2,1,2,2,2,1,5,0,3
3332,333,5,33.55,3,1,2,2,3,1,1,1,3,0,0
3333,311,4,11.600000000000001,4,1,2,2,3,1,1,1,3,0,0
3334,241,9,91.0,4,0,3,0,4,2,2,3,7,1,2
3335,481,4,37.5,4,1,2,2,3,1,1,1,3,0,0
3336,279,2,22.2,1,1,2,2,3,2,1,1,4,0,0
3337,203,16,141.86,6,3,3,1,2,2,4,4,10,2,1
3338,135,9,69.10000000000001,6,2,0,1,2,3,2,2,7,1,3
3339,22,9,74.0,6,2,0,1,2,4,2,2,8,2,3
3341,15,5,43.519999999999996,3,0,0,0,4,4,1,1,6,1,2
3342,191,8,104.5,5,2,3,0,4,2,2,3,7,1,3
3343,234,10,94.44000000000001,6,2,3,1,2,2,3,3,8,2,3
3344,273,12,45.2,7,2,3,1,2,2,3,2,7,1,3
3345,91,2,5.2,2,0,0,2,3,3,1,1,5,0,2
3346,233,6,169.7,4,2,3,0,4,2,1,4,7,1,3
3347,208,14,135.8,6,2,3,1,2,2,4,4,10,2,3
3348,25,14,108.65,8,2,0,1,2,4,4,3,11,3,3
3349,536,8,97.8,4,1,3,0,4,1,2,3,6,1,0
3350,586,4,11.9,4,1,2,2,3,1,1,1,3,0,0
3351,77,6,45.2,3,0,0,2,3,3,1,2,6,1,2
3352,52,7,38.2,4,0,0,0,4,4,2,1,7,1,2
3353,138,19,113.35,5,2,3,1,2,3,4,3,10,2,3
3354,31,15,127.60000000000001,8,3,1,1,2,4,4,4,12,3,1
3355,28,6,103.8,4,0,1,0,4,4,1,3,8,2,2
3356,221,16,117.3,4,2,3,1,2,2,4,4,10,2,3
3357,205,9,81.7,6,2,2,1,2,2,2,3,7,1,3
3358,276,18,165.9,6,3,3,1,2,2,4,4,10,2,1
3359,523,5,41.82,4,1,2,2,3,1,1,1,3,0,0
3360,46,11,123.39999999999999,5,2,1,1,2,4,3,4,11,3,3
3361,161,22,240.5,7,3,3,3,1,2,4,4,10,2,1
3362,578,2,4.6,2,1,2,2,3,1,1,1,3,0,0
3363,1,13,84.5,8,2,0,1,2,4,3,3,10,2,3
3364,107,12,110.4,6,2,0,1,2,3,3,3,9,2,3
3365,66,15,86.75,6,2,1,1,2,3,4,3,10,2,3
3366,376,4,28.1,4,1,2,2,3,1,1,1,3,0,0
3367,671,2,32.800000000000004,2,1,2,2,3,1,1,1,3,0,0
3368,296,6,76.64999999999999,4,1,3,0,4,1,1,3,5,0,0
3369,1,15,161.84,6,3,1,3,1,4,4,4,12,3,1
3370,48,11,112.10000000000001,5,2,1,1,2,4,3,3,10,2,3
3372,673,2,23.8,2,1,2,2,3,1,1,1,3,0,0
3373,6,4,8.8,3,0,0,0,4,4,1,1,6,1,2
3374,125,5,64.2,3,0,0,2,3,3,1,2,6,1,2
3375,248,7,81.5,4,0,3,0,4,2,2,3,7,1,2
3376,722,3,10.3,3,1,2,2,3,1,1,1,3,0,0
3377,488,2,14.4,2,1,2,2,3,1,1,1,3,0,0
3378,351,9,52.2,5,1,2,0,4,1,2,2,5,0,0
3379,343,5,61.3,4,1,2,0,4,1,1,2,4,0,0
3380,49,18,174.3,5,3,1,1,2,4,4,4,12,3,1
3381,390,4,45.5,4,1,2,2,3,1,1,2,4,0,0
3382,412,10,59.75,5,1,3,0,4,1,3,2,6,1,0
3383,412,6,23.1,3,1,2,2,3,1,1,1,3,0,0
3384,31,10,71.35,5,2,0,0,4,4,3,2,9,2,3
3385,185,11,78.33,6,2,0,1,2,2,3,3,8,2,3
3386,330,8,27.400000000000002,4,1,3,0,4,1,2,1,4,0,0
3387,234,7,52.120000000000005,4,0,2,2,3,2,2,2,6,1,2
3389,135,13,148.4,6,2,3,3,1,3,3,4,10,2,3
3390,29,11,108.03999999999999,7,2,1,1,2,4,3,3,10,2,3
3391,9,2,28.0,2,0,0,2,3,4,1,1,6,1,2
3393,53,20,151.14000000000001,7,3,1,3,1,4,4,4,12,3,1
3394,17,7,64.66,4,0,0,0,4,4,2,2,8,2,2
3395,133,4,17.9,4,0,0,0,4,3,1,1,5,0,2
3396,230,13,116.8,6,2,3,1,2,2,3,4,9,2,3
3397,313,6,48.9,4,1,2,0,4,1,1,2,4,0,0
3398,294,11,154.3,5,2,3,1,2,1,3,4,8,2,3
3399,164,15,69.26,6,2,3,1,2,2,4,2,8,2,3
3400,301,12,72.2,6,2,3,0,4,1,3,2,6,1,3
3401,93,10,53.400000000000006,5,2,0,0,4,3,3,2,8,2,3
3402,136,21,181.52,8,3,3,3,1,3,4,4,11,3,1
3403,623,7,35.92,5,1,2,2,3,1,2,1,4,0,0
3404,23,4,27.94,3,0,0,0,4,4,1,1,6,1,2
3405,261,18,188.1,7,3,3,3,1,2,4,4,10,2,1
3406,68,6,51.2,4,0,0,0,4,3,1,2,6,1,2
3407,280,9,75.5,4,0,3,0,4,2,2,3,7,1,2
3408,55,6,16.7,3,0,0,0,4,4,1,1,6,1,2
3409,19,13,102.2,5,2,1,1,2,4,3,3,10,2,3
3410,62,14,142.24,5,2,1,1,2,3,4,4,11,3,3
3411,194,8,52.3,5,0,2,0,4,2,2,2,6,1,2
3412,338,4,7.800000000000001,4,1,2,2,3,1,1,1,3,0,0
3413,98,10,50.1,4,0,0,0,4,3,3,2,8,2,2
3414,68,13,135.0,6,2,1,1,2,3,3,4,10,2,3
3415,217,6,59.0,5,0,2,0,4,2,1,2,5,0,2
3416,45,14,203.8,5,3,1,1,2,4,4,4,12,3,1
3417,15,8,34.3,5,0,0,0,4,4,2,1,7,1,2
3418,292,4,12.4,4,1,2,2,3,1,1,1,3,0,0
3419,25,10,81.55,5,2,0,0,4,4,3,3,10,2,3
3420,306,6,60.7,3,1,2,2,3,1,1,2,4,0,0
3421,232,11,102.75,6,2,3,1,2,2,3,3,8,2,3
3422,521,2,9.8,2,1,2,2,3,1,1,1,3,0,0
3423,211,8,44.2,5,0,2,0,4,2,2,2,6,1,2
3424,136,11,61.54,6,2,0,0,4,3,3,2,8,2,3
3425,380,6,32.3,4,1,2,2,3,1,1,1,3,0,0
3426,66,8,50.800000000000004,3,0,0,0,4,3,2,2,7,1,2
3427,246,9,136.7,4,2,3,0,4,2,2,4,8,2,3
3428,289,8,71.0,5,2,2,0,4,1,2,2,5,0,3
3429,184,18,171.52,7,3,3,3,1,2,4,4,10,2,1
3430,258,16,86.8,7,2,3,1,2,2,4,3,9,2,3
3431,517,2,6.6000000000000005,2,1,2,2,3,1,1,1,3,0,0
3432,270,4,24.5,3,1,2,2,3,2,1,1,4,0,0
3433,90,7,94.9,5,2,0,1,2,3,2,3,8,2,3
3434,203,5,23.520000000000003,5,0,2,0,4,2,1,1,4,0,2
3435,417,10,114.6,6,2,3,1,2,1,3,3,7,1,3
3436,278,2,11.4,2,1,2,2,3,2,1,1,4,0,0
3437,331,14,167.22,6,3,3,1,2,1,4,4,9,2,1
3438,3,16,147.35,6,3,1,1,2,4,4,4,12,3,1
3439,127,11,74.9,7,2,0,1,2,3,3,2,8,2,3
3440,9,6,63.9,4,0,0,0,4,4,1,2,7,1,2
3441,262,6,38.300000000000004,3,0,2,2,3,2,1,1,4,0,2
3442,46,13,176.3,5,3,1,1,2,4,3,4,11,3,1
3443,68,8,86.9,3,0,0,0,4,3,2,3,8,2,2
3444,631,8,117.06,4,1,3,0,4,1,2,4,7,1,0
3445,90,6,46.7,3,0,0,2,3,3,1,2,6,1,2
3447,33,13,78.0,7,2,0,1,2,4,3,3,10,2,3
3448,460,2,28.2,2,1,2,2,3,1,1,1,3,0,0
3449,31,8,32.0,4,0,0,0,4,4,2,1,7,1,2
3450,6,17,131.56,6,3,1,1,2,4,4,4,12,3,1
3451,121,8,27.0,5,0,0,0,4,3,2,1,6,1,2
3452,59,8,60.00000000000001,3,0,0,0,4,3,2,2,7,1,2
3453,14,4,12.100000000000001,4,0,0,0,4,4,1,1,6,1,2
3454,13,2,11.8,1,0,0,2,3,4,1,1,6,1,2
3455,42,8,45.7,5,0,0,0,4,4,2,2,8,2,2
3456,111,13,81.5,6,2,0,1,2,3,3,3,9,2,3
3457,416,6,64.43,5,1,2,0,4,1,1,2,4,0,0
3458,139,10,43.9,4,0,0,0,4,3,3,2,8,2,2
3459,147,9,68.4,4,0,0,0,4,2,2,2,6,1,2
3460,36,16,123.5,7,3,1,1,2,4,4,4,12,3,1
3461,187,6,34.300000000000004,3,0,2,2,3,2,1,1,4,0,2
3462,45,25,191.48000000000002,8,3,1,3,1,4,4,4,12,3,1
3463,97,8,61.74,5,0,0,0,4,3,2,2,7,1,2
3464,548,4,40.2,2,1,2,2,3,1,1,1,3,0,0
3465,59,22,223.34,6,3,1,3,1,3,4,4,11,3,1
3466,386,7,20.7,6,1,2,0,4,1,2,1,4,0,0
3467,6,13,177.76,5,3,1,1,2,4,3,4,11,3,1
3468,46,11,82.2,8,2,1,1,2,4,3,3,10,2,3
3469,224,16,137.0,6,3,3,1,2,2,4,4,10,2,3
3470,87,9,102.14,7,2,1,1,2,3,2,3,8,2,3
3471,79,10,90.9,6,2,0,1,2,3,3,3,9,2,3
3472,244,12,148.8,5,2,3,1,2,2,3,4,9,2,3
3473,267,6,53.71999999999999,4,0,2,2,3,2,1,2,5,0,2
3474,127,16,167.4,7,3,3,3,1,3,4,4,11,3,1
3475,16,10,33.7,5,0,0,0,4,4,3,1,8,2,2
3476,185,15,117.67999999999999,7,2,3,1,2,2,4,4,10,2,3
3477,531,3,35.9,3,1,2,2,3,1,1,1,3,0,0
3478,272,2,5.8,2,1,2,2,3,2,1,1,4,0,0
3479,281,8,81.2,3,0,3,0,4,1,2,3,6,1,2
3480,237,12,68.8,5,2,3,0,4,2,3,2,7,1,3
3481,87,16,138.4,5,2,1,1,2,3,4,4,11,3,3
3482,518,7,15.8,4,1,2,2,3,1,2,1,4,0,0
3483,38,15,177.66,7,3,1,3,1,4,4,4,12,3,1
3484,39,23,207.32,8,3,1,3,1,4,4,4,12,3,1
3485,161,6,63.8,4,0,0,0,4,2,1,2,5,0,2
3486,7,12,74.4,5,2,0,1,2,4,3,2,9,2,3
3487,431,12,45.5,6,2,3,0,4,1,3,2,6,1,3
3488,9,7,116.65,4,0,1,0,4,4,2,4,10,2,2
3489,42,15,135.6,6,3,1,1,2,4,4,4,12,3,1
3490,174,2,4.4,1,0,2,2,3,2,1,1,4,0,2
3491,65,14,113.8,8,3,0,1,2,3,4,3,10,2,3
3493,331,8,51.1,4,1,2,0,4,1,2,2,5,0,0
3494,179,7,28.450000000000003,5,0,2,0,4,2,2,1,5,0,2
3495,42,22,217.85,7,3,1,3,1,4,4,4,12,3,1
3496,99,10,50.9,5,2,0,0,4,3,3,2,8,2,3
3497,36,23,131.0,6,3,1,3,1,4,4,4,12,3,1
3498,274,8,137.5,5,2,3,0,4,2,2,4,8,2,3
3499,240,18,196.03,5,3,3,1,2,2,4,4,10,2,1
3500,162,17,128.95000000000002,5,2,3,1,2,2,4,4,10,2,3
3501,156,4,16.6,3,0,2,2,3,2,1,1,4,0,2
3502,477,11,45.52,6,1,3,0,4,1,3,2,6,1,0
3503,31,2,4.1,2,0,0,2,3,4,1,1,6,1,2
3504,55,19,127.08,6,3,1,1,2,4,4,4,12,3,1
3505,80,15,143.2,5,2,1,1,2,3,4,4,11,3,3
3507,50,18,144.4,8,3,1,3,1,4,4,4,12,3,1
3508,137,17,144.61,6,3,3,1,2,3,4,4,11,3,1
3509,175,14,156.6,5,2,3,1,2,2,4,4,10,2,3
3510,362,2,7.3,2,1,2,2,3,1,1,1,3,0,0
3511,45,14,147.94,6,3,1,1,2,4,4,4,12,3,1
3512,43,4,45.699999999999996,4,0,0,0,4,4,1,2,7,1,2
3513,123,7,52.5,5,0,0,0,4,3,2,2,7,1,2
3514,382,4,40.0,4,1,2,2,3,1,1,1,3,0,0
3515,180,12,59.800000000000004,6,2,3,1,2,2,3,2,7,1,3
3516,17,7,64.7,4,0,0,0,4,4,2,2,8,2,2
3517,19,22,158.74,6,3,1,3,1,4,4,4,12,3,1
3518,65,16,146.35,5,3,1,1,2,3,4,4,11,3,1
3519,17,13,76.2,4,2,1,0,4,4,3,3,10,2,3
3520,51,11,64.67,7,2,0,1,2,4,3,2,9,2,3
3521,166,8,32.9,4,0,0,0,4,2,2,1,5,0,2
3522,98,10,134.2,3,0,1,1,2,3,3,4,10,2,2
3523,51,16,119.15,6,2,1,1,2,4,4,4,12,3,3
3524,395,12,89.55,7,2,3,1,2,1,3,3,7,1,3
3525,319,9,54.7,4,1,3,0,4,1,2,2,5,0,0
3526,126,10,138.63,3,0,3,1,2,3,3,4,10,2,2
3527,92,12,92.62,6,2,0,1,2,3,3,3,9,2,3
3528,134,12,51.55,5,2,3,0,4,3,3,2,8,2,3
3529,108,15,98.35,6,2,3,1,2,3,4,3,10,2,3
3530,560,6,85.14,4,1,2,2,3,1,1,3,5,0,0
3531,123,17,223.5,6,3,1,3,1,3,4,4,11,3,1
3532,218,6,42.300000000000004,3,0,2,2,3,2,1,1,4,0,2
3533,495,2,39.300000000000004,1,1,2,2,3,1,1,1,3,0,0
3534,49,6,64.3,3,0,0,0,4,4,1,2,7,1,2
3535,120,15,221.5,4,3,1,1,2,3,4,4,11,3,1
3536,635,3,20.1,3,1,2,2,3,1,1,1,3,0,0
